NISCode	sum_ParcelsNumber	avg_PriceP25	avg_PriceP50	avg_PriceP75	avg_ParcelsAreaP50	average_price_m2
73009M010						
73009M02-						
73009M082						
73009M091						
73009N000						
73009N002						
73009N099						
73022A001	2				245.5	
73022A012						
73022A022						
73022A081						
73022A09-						
73022B09-						
73022C00-	1				571	
73022C09-						
73022D00-						
73022D09-						
73022E000						
73022E090						
73022F09-						
73022G082						
73022G091						
73022H00-						
73022H09-						
73022J000						
73022J090						
73022K00-						
73022K09-						
73022L000	2				1697.5	
73022L082	2				600	
73022L091						
73022M00-						
73022M09-						
73028A00-	1				1085	
73028A09-						
73032A000	8	140000	212500	285000	289.5	734.024179620034
73032A012						
73032A023						
73032A084						
73032A091						
73032A10-	2				409.5	
73032A116						
73032A180						
73032A1MA						
73032A1PA						
73032A200						
73032A201						
73032A299						
73032A38-						
73032B000						
73032B099						
73032C00-						
73032C082						
73032C091						
73032D00-						
73032D062						
73032D091	1				1372	
73032D183						
73032E00-						
73032E09-						
73040A00-	4				264	
73040A012						
73040A083						
73040A091	1				785	
73040A1MA	1				1552	
73040A1PA						
73040B00-	1				492	
73040B091						
73040B112						
73040C00-						
73040C082						
73040C091						
73040D00-						
73040D08-						
73040D082						
73040D091						
73040E000						
73040E091						
73040E112						
73042A001	10	98000	157000	225000	376.25	417.275747508306
73042A02-						
73042A042						
73042A053						
73042A091						
73042A10-						
73042A112						
73042A173	10	280000	419000	540000	3011.6666666666665	139.12562257886
73042A191						
73042A29-						
73042A311	1				940	
73042A322						
73042A394	1				560	
73042A415	1				1070	
73042A516						
73042B001	4				296.5	
73042B011	3				5135.75	
73042B022	2				1287	
73042B032	7	160000	160000	160000	270	592.592592592593
73042B09-	1				828	
73042B0AA						
73042B0PA						
73042B112						
73042B163						
73042B1PN						
73042C001						
73042C012	1				3247	
73042C09-						
73042D00-	4				965	
73042D012						
73042D073						
73042D091	1				1397	
73042D100						
73042D190						
73042E00-	3				389	
73042E012						
73042E091						
73042E11-						
73042E19-						
7306610PQ						
73066A000	3				393	
73066A012						
73066A083						
73066A091						
73066B00-	1				1065	
73066B09-						
73066C000	1				656	
73066C010						
73066C082						
73066C091						
73066D00-	2				634.5	
73066D01-						
73066D08-	2				342.5	
73066D09-						
73066E00-						
73066E01-						
73066E080						
73066E090						
73066F001						
73066F012	3				773	
73066F022	1				875	
73066F090						
73066F101						
73066F112						
73066F191	1				750	
73066G001	1				510	
73066G090						
73066G100						
73066G112	1				161	
73066G190						
73066H00-	3				555.25	
73066H082						
73066H091	2				1572	
73066J00-	1				381	
73066J012						
73066J083						
73066J091						
73066K00-	1				1495	
73066K08-						
73066K091	1				1690	
7308310PQ						
73083A001	26	182398.44	210000	300000	183	1147.54098360656
73083A011	1				84	
73083A012						
73083A022	2				237.5	
73083A032						
73083A041	1				40	
73083A051						
73083A101	6				465.1666666666667	
73083A112						
73083A123	1				80	
73083A132	1				482	
73083A182						
73083A183						
73083A19-						
73083A202	3				198	
73083A213						
73083A221						
73083A222						
73083A282						
73083A291						
73083A303	1				532	
73083A314						
73083A401	1				100	
73083A413	5				566.25	
73083A422	2				275	
73083A434	1				240	
73083A472	1				9284	
73083A482						
73083A491	1				4447	
73083A503	1				395	
73083A513						
73083A592						
73083B000	3				2980	
73083B012						
73083B091						
73083C00-						
73083C091						
73083D001	2				1595	
73083D012						
73083D091						
73083D111						
73083E000						
73083E091						
73083E112						
73083F002						
73083F081	1				3272	
73083F091						
73083G00-						
73083G082						
73083G091						
73083G100						
73083H00-						
73083H082						
73083H091						
73083J000	1				86	
73083J082						
73083J091						
73083K00-	2				790	
73083K013						
73083K082						
73083K091						
73083K10-	1				1159	
73083K19-						
73083L00-	2				483.5	
73083L09-						
73083M00-						
73083M09-						
73083N00-	1				655	
73083N099						
73083P00-						
73083P012	2				560	
73083P091						
73083R00-	2				954.5	
73083R09-						
73083S000						
73083S090						
73083S092						
73098A00-	3				330	
73098A01-	3				3469.75	
73098A022						
73098A032						
73098A091	1				2750	
73098A10-	1				736	
73098A191						
73098A20-						
73098A290						
73098A393	1				507	
73098B09-						
73098C00-						
73098C09-						
73098D00-						
73098D082						
73098D091						
73107A001	5				334.5	
73107A011	1				661	
73107A042	3				278	
73107A053	3				980	
73107A072						
73107A08-						
73107A101	1				118	
73107A112						
73107A123						
73107A134						
73107A191						
73107A299	2				15215	
73107A302	3				946	
73107A315						
73107A330						
73107B00-	1				450	
73107B01-						
73107B081						
73107B090						
73107B0AP						
73107C00-	1				405	
73107C091						
73107C101						
73107C112	2				841.5	
73107C122						
73107D000	5				640	
73107D022						
73107D091						
73107D101	16	185000	240000	260000	2154.75	111.381830838844
73107D112						
73107D123	2				172	
73107D201	1				209	
73107D212						
73107D222						
73107D281						
73107D293						
73107E000	2				413.5	
73107E090						
73107F000						
73107F090						
73107G000						
73107G09-	1				369	
73107G10-						
73107G112						
73107G199						
73107G29-						
73107H00-						
73107H010						
73107H090						
73109A000	1				100	
73109A012						
73109A091						
73109B000						
73109B012						
73109B023						
73109B091						
73109C000						
73109C08-						
73109C090						
73109D00-						
73109D09-						
73109E00-						
73109E09-						
73109F00-	2				595	
73109F012						
73109F091						
81001A00-	9	185000	290000	400000	130	2230.76923076923
81001A01-						
81001A02-	2				191.5	
81001A031	3				147.25	
81001A042						
81001A053						
81001A10-	3				706.75	
81001A201						
81001A212						
81001A22-						
81001A232						
81001A273						
81001A291						
81001A301						
81001A312						
81001A401						
81001A412						
81001B000						
81001B01-						
81001B090						
81001B100						
81001B19-						
81001B20-						
81001B29-	3				833.25	
81001B30-	1				1450	
81001B3MA						
81001B3PA	3				2747	
81001C00-	1				645	
81001C012						
81001C023						
81001C091						
81001C10-						
81001C19-						
81001C200	2				410	
81001C211	2				1312	
81001C220						
81001C23-						
81001C242						
81001C290						
81001C30-						
81001C312						
81001C391						
81001C40-	1				940	
81001C41-						
81001C482						
81001C49-						
81001C50-						
81001C59-						
81001D00-						
81001D01-	2				454	
81001D022						
81001D033	1				3045	
81001D091	1				3618	
81001D10-						
81001D112						
81001D1AB						
81001D1PB						
81001D20-						
81001D212						
81001D223						
81001D291						
81001D300						
81001D390						
81001E00-						
81001E01-						
81001E09-						
81001F000						
81001F090						
81001F100						
81001F190						
81003A00-						
81003A01-						
81003A022						
81003A033						
81003A091	1				103	
81003A10-						
81003A112						
81003A191						
81003A20-						
81003A21-						
81003A29-						
81003B00-						
81003B09-						
81003B100	1				117	
81003B190						
81003C000						
81003C010						
81003C090						
81003C10-						
81003C19-						
81003C200						
81003C290	1				457	
81003D000						
81003D090						
81003D10-						
81003D19-						
81003E000						
81003E090						
81003E10-						
81003E19-						
81004A001	3				379	
81004A01-						
81004A022	1				570	
81004A033						
81004A0MA						
81004A0NA						
81004A0PA						
81004B00-	13	162500	229500	340000	369.3333333333333	621.389891696751
81004B01-						
81004B02-	4				1230	
81004B03-	3				3191.3333333333335	
81004B07-						
81004B09-						
81004B100						
81004B112						
81004B191						
81004B21-	4				120.5	
81004B22-						
81004B31-						
81004B32-						
81004C00-	5				221.75	
81004C09-						
81004C10-						
81004C19-						
81004C200						
81004C290						
81004D000	1				771	
81004D090						
81013A000	3				661	
81013A012						
81013A091	1				208	
81013A10-						
81013A19-						
81013A20-						
81013A212						
81013A291						
81013A392						
81015A001	2				334	
81015A012						
81015A022						
81015A0MA						
81015A0PA						
81015A200						
81015A290						
81015A300						
81015A390						
81015A400						
81015A490						
81015B000						
81015B090						
81015C000						
81015C01-						
81015C090						
81015C10-						
81015C19-						
81015D001						
81015D012						
81015D083						
81015D090	2				2472.5	
81015E000						
81015E090						
82003A00-	7	230000	370000	400000	129	2868.21705426357
82003A01-	10	201625	277500	377500	137	2025.54744525547
82003A020	3				498	
82003A03-	2				149	
82003A0MA	1				1017	
82003A0PA	1				4342	
82003A10-						
82003A113	1				3843	
82003A12-	1				1505	
82003A20-	1				518	
82003A212						
82003A22-						
82003A40-						
82003A4PN						
82003A5PN						
82003A60-						
82003A69-						
82003A70-						
82003A790						
82003B00-						
82003B09-						
82003B10-						
82003B19-	1				600	
82003B20-						
82003B29-	1				1126	
82003B30-						
82003B39-						
82003B40-						
82003B49-						
82003B500						
82003B512						
82003B591						
82003B60-						
82003B69-						
82003C00-						
82003C09-						
82003C10-						
82003C19-						
82003C20-						
82003C29-						
82003C300						
82003C390						
82003C49-						
82003C59-						
82003D00-	1				22	
82003D01-						
82003D09-						
82003D10-						
82003D19-						
82003D20-						
82003D29-						
82003D30-						
82003D39-						
82003D40-						
82003D4PN	1				1663	
82003D50-						
82003D51-						
82003D59-						
82003D600	1					
82003D690						
82003E00-						
82003E09-						
82003E10-						
82003E19-						
82003E20-						
82003E21-						
82003E29-						
82003E30-						
82003E39-						
82003E40-						
82003E49-						
82005A00-						
82005A09-						
82005A10-						
82005A19-						
82005A20-						
82005A21-						
82005A22-						
82005A29-						
82005B00-						
82005B01-						
82005B02-						
82005B03-						
82005B091						
82005B30-						
82005B310						
82005B390						
82005B40-						
82005B410						
82005B490						
82005C00-						
82005C01-						
82005C09-						
82005C10-						
82005C11-						
82005C122						
82005C191						
82005C20-						
82005C29-						
82005C30-						
82005C31-						
82005C39-						
82005C40-						
82005C49-						
82005C50-						
82005C59-						
82005C60-						
82005C681						
82005C69-						
82009A00-	1				462	
82009A09-						
82009A10-						
82009A19-						
82009A20-						
82009A21-						
82009A29-						
82009A30-						
82009A39-						
82009B00-						
82009B09-						
82009B100						
82009B190						
82009C00-						
82009C09-						
82009C100						
82009C190						
82009C20-	2				2782	
82009C212						
82009C291						
82009C30-						
82009C39-						
82009C40-						
82009C49-	1				770	
82009C59-						
8201410PQ						
82014A00-	9	117500	185000	220000	197.75	935.524652338812
82014A01-	1				2395	
82014A02-						
82014A09-	1				520	
82014B00-						
82014B09-						
82014B10-						
82014B19-						
82014B20-						
82014B262						
82014B291						
82014B30-						
82014B39-						
82014C001	3				1291	
82014C012						
82014C022						
82014C091	1				112	
82014C10-						
82014C19-						
82014D00-	1				1034	
82014D09-						
82014D10-						
82014D19-						
82014D20-	1				717	
82014D212						
82014D291						
82014E001						
82014E012						
82014E09-						
82014E199						
82014E20-						
82014E29-						
82014F00-						
82014F09-						
82014F10-						
82014F19-						
82014F20-						
82014F29-						
82014F301						
82014F312						
82014F390						
82014F40-						
82014F49-						
82014G00-						
82014G01-						
82014G09-						
82014G100						
82014G112						
82014G191						
82014G200						
82014G290						
82014G30-						
82014G31-	1				1100	
82014G32-						
82014G39-						
82014G40-						
82014G49-						
82032A00-	4				187	
82032A01-						
82032A020						
82032A032						
82032A083						
82032A0JB						
82032A0PB						
82032A10-	1				514	
82032A1MA	1					
82032A1PA						
82032A20-						
82032A29-						
82032A30-						
82032A39-						
82032A40-						
82032A49-						
82032A50-						
82032A59-						
82032A60-						
82032A69-						
82032A70-						
82032A79-						
82032A80-						
82032A892						
82032B00-						
82032B012						
82032B091						
82032B30-						
82032B382						
82032B39-						
82032C00-						
82032C09-						
82032C100						
82032C190						
82032C20-						
82032C29-						
82032C300						
82032C390						
82032C40-	2				756	
82032C49-						
82032C50-						
82032C59-						
82032C600						
82032C690						
82032C70-						
82032C79-						
82032C802						
82032C891						
82032D00-	2				452.5	
82032D09-						
82032D10-						
82032D19-						
82032D20-						
82032D29-						
82032D30-						
82032D39-						
82032D499						
8203611PQ						
82036A000	2				731	
82036A090						
82036B00-						
82036B01-						
82036B09-						
82036B10-						
82036B19-						
82036B20-						
82036B29-						
82036C000						
82036C090						
82036C100						
82036C11-						
82036C190						
82036C200						
82036C290						
82036D00-						
82036D09-						
82036D10-						
82036D19-						
82036D20-						
82036D21-						
82036D29-						
82036D300						
82036D390						
82036D40-						
82036D49-						
82036D50-						
82036D59-						
82036D60-						
82036D69-						
82036E000						
82036E01-	1				6934	
82036E090						
82036E10-						
82036E191						
82036E20-						
82036E212						
82036E291						
82036E30-						
82036E3PP						
82036E60-						
82036E69-						
82036F00-						
82036F09-						
82036F10-						
82036F19-						
82036F20-						
82036F29-						
82037A00-						
82037A09-						
82037A100						
82037A190						
82037A200	5				1264.6666666666667	
82037A212						
82037A291	1				4726	
82037A30-						
82037A39-						
82037A400						
82037A490						
82037A50-						
82037A59-						
82037B00-						
82037B091						
82037B10-						
82037B19-						
82037B200	1				130	
82037B290						
82037B40-						
82037B49-						
